PRODUCT_CATEGORY,REVENUE,STORE_LOCATION,TRANSACTION_DATE,TRANSACTION_TIME,TIME_BUCKET
Flavours,1.6,Astoria,10/05/2023,44:37.0,03.Evening
Flavours,1.6,Astoria,14/06/2023,15:17.0,02.Afternoon
Flavours,1.6,Lower Manhattan,15/06/2023,43:35.0,01.Morning
Flavours,1.6,Lower Manhattan,25/05/2023,12:09.0,01.Morning
Flavours,1.6,Hell's Kitchen,14/06/2023,33:15.0,01.Morning
Flavours,1.6,Astoria,15/06/2023,02:02.0,01.Morning
Flavours,1.6,Hell's Kitchen,15/06/2023,28:39.0,03.Evening
Flavours,1.6,Hell's Kitchen,27/06/2023,09:18.0,02.Afternoon
Flavours,1.6,Lower Manhattan,15/06/2023,38:45.0,01.Morning
Flavours,1.6,Hell's Kitchen,15/06/2023,59:11.0,03.Evening
Flavours,1.6,Lower Manhattan,23/06/2023,22:34.0,03.Evening
Flavours,1.6,Hell's Kitchen,15/06/2023,46:40.0,01.Morning
Flavours,1.6,Lower Manhattan,27/06/2023,28:22.0,01.Morning
Flavours,1.6,Hell's Kitchen,27/06/2023,28:41.0,01.Morning
Flavours,1.6,Hell's Kitchen,14/06/2023,44:14.0,01.Morning
Flavours,1.6,Lower Manhattan,15/06/2023,29:59.0,02.Afternoon
Flavours,1.6,Hell's Kitchen,08/06/2023,50:38.0,03.Evening
Flavours,1.6,Hell's Kitchen,20/06/2023,44:05.0,01.Morning
Flavours,1.6,Hell's Kitchen,14/06/2023,01:23.0,01.Morning
Flavours,1.6,Astoria,10/05/2023,56:44.0,01.Morning
Flavours,1.6,Hell's Kitchen,14/06/2023,15:43.0,01.Morning
Flavours,1.6,Astoria,10/05/2023,32:05.0,01.Morning
Flavours,1.6,Lower Manhattan,14/06/2023,42:53.0,01.Morning
Flavours,1.6,Hell's Kitchen,21/06/2023,25:32.0,03.Evening
Flavours,1.6,Lower Manhattan,20/06/2023,18:40.0,01.Morning
Flavours,1.6,Lower Manhattan,13/06/2023,37:35.0,01.Morning
Flavours,1.6,Astoria,14/06/2023,47:24.0,01.Morning
Flavours,1.6,Lower Manhattan,20/06/2023,18:47.0,01.Morning
Flavours,1.6,Lower Manhattan,24/05/2023,17:25.0,03.Evening
Flavours,1.6,Hell's Kitchen,26/06/2023,56:47.0,01.Morning
Flavours,1.6,Hell's Kitchen,14/06/2023,53:53.0,01.Morning
Flavours,1.6,Lower Manhattan,26/06/2023,58:24.0,01.Morning
Flavours,1.6,Lower Manhattan,14/06/2023,34:27.0,02.Afternoon
Flavours,1.6,Hell's Kitchen,11/05/2023,10:02.0,01.Morning
Flavours,1.6,Lower Manhattan,24/06/2023,51:50.0,01.Morning
Flavours,1.6,Lower Manhattan,26/06/2023,31:21.0,03.Evening
Flavours,1.6,Hell's Kitchen,21/06/2023,19:00.0,01.Morning
Flavours,1.6,Astoria,30/05/2023,17:09.0,01.Morning
Flavours,1.6,Astoria,21/06/2023,56:55.0,03.Evening
Flavours,1.6,Hell's Kitchen,14/06/2023,33:40.0,01.Morning
Flavours,1.6,Astoria,14/06/2023,04:18.0,01.Morning
Flavours,1.6,Hell's Kitchen,13/06/2023,48:37.0,03.Evening
Flavours,1.6,Lower Manhattan,25/05/2023,34:52.0,01.Morning
Flavours,1.6,Astoria,21/06/2023,32:44.0,03.Evening
Flavours,1.6,Lower Manhattan,26/06/2023,03:42.0,01.Morning
Flavours,1.6,Hell's Kitchen,08/06/2023,12:35.0,03.Evening
Flavours,1.6,Hell's Kitchen,08/06/2023,01:29.0,03.Evening
Flavours,1.6,Lower Manhattan,22/06/2023,02:09.0,01.Morning
Flavours,1.6,Astoria,15/06/2023,11:32.0,01.Morning
Flavours,1.6,Hell's Kitchen,26/05/2023,26:26.0,03.Evening
Flavours,1.6,Lower Manhattan,17/06/2023,27:11.0,01.Morning
Flavours,1.6,Lower Manhattan,10/06/2023,39:40.0,02.Afternoon
Flavours,1.6,Astoria,14/06/2023,38:00.0,01.Morning
Flavours,1.6,Lower Manhattan,10/06/2023,46:18.0,02.Afternoon
Flavours,1.6,Astoria,13/05/2023,52:41.0,01.Morning
Flavours,1.6,Astoria,16/05/2023,12:55.0,01.Morning
Flavours,1.6,Lower Manhattan,20/05/2023,34:10.0,01.Morning
Flavours,1.6,Hell's Kitchen,11/05/2023,55:37.0,03.Evening
Flavours,1.6,Hell's Kitchen,13/05/2023,34:50.0,01.Morning
Flavours,1.6,Hell's Kitchen,07/06/2023,12:55.0,01.Morning
Flavours,1.6,Hell's Kitchen,10/06/2023,39:18.0,03.Evening
Flavours,1.6,Lower Manhattan,12/06/2023,26:22.0,02.Afternoon
Flavours,1.6,Hell's Kitchen,27/05/2023,36:48.0,03.Evening
Flavours,1.6,Lower Manhattan,17/06/2023,58:43.0,01.Morning
Flavours,1.6,Lower Manhattan,11/06/2023,09:36.0,01.Morning
Flavours,1.6,Hell's Kitchen,08/06/2023,33:14.0,01.Morning
Flavours,1.6,Hell's Kitchen,30/06/2023,06:18.0,01.Morning
Flavours,1.6,Hell's Kitchen,08/05/2023,28:10.0,01.Morning
Flavours,1.6,Lower Manhattan,12/06/2023,32:05.0,03.Evening
Flavours,1.6,Lower Manhattan,08/05/2023,10:20.0,01.Morning
Flavours,1.6,Lower Manhattan,30/06/2023,54:26.0,01.Morning
Flavours,1.6,Lower Manhattan,20/06/2023,02:58.0,03.Evening
Flavours,1.6,Lower Manhattan,24/05/2023,56:06.0,01.Morning
Flavours,1.6,Astoria,12/06/2023,14:53.0,03.Evening
Flavours,1.6,Hell's Kitchen,16/05/2023,41:54.0,01.Morning
Flavours,1.6,Hell's Kitchen,12/06/2023,17:33.0,03.Evening
Flavours,1.6,Hell's Kitchen,10/06/2023,28:15.0,01.Morning
Flavours,1.6,Astoria,14/06/2023,11:50.0,01.Morning
Flavours,1.6,Lower Manhattan,24/06/2023,24:10.0,03.Evening
Flavours,1.6,Lower Manhattan,08/06/2023,27:49.0,01.Morning
Flavours,1.6,Lower Manhattan,30/06/2023,10:20.0,01.Morning
Flavours,1.6,Astoria,15/06/2023,01:12.0,01.Morning
Flavours,1.6,Hell's Kitchen,12/06/2023,11:30.0,01.Morning
Flavours,1.6,Hell's Kitchen,07/06/2023,54:34.0,01.Morning
Flavours,1.6,Hell's Kitchen,12/05/2023,14:04.0,01.Morning
Flavours,1.6,Astoria,10/06/2023,46:05.0,01.Morning
Flavours,1.6,Astoria,10/06/2023,58:09.0,01.Morning
Flavours,1.6,Lower Manhattan,30/06/2023,22:01.0,02.Afternoon
Flavours,1.6,Hell's Kitchen,17/06/2023,05:37.0,01.Morning
Flavours,1.6,Astoria,14/06/2023,05:45.0,01.Morning
Flavours,1.6,Hell's Kitchen,10/06/2023,05:15.0,01.Morning
Flavours,1.6,Astoria,10/06/2023,29:37.0,01.Morning
Flavours,1.6,Astoria,10/06/2023,38:05.0,01.Morning
Flavours,1.6,Hell's Kitchen,15/06/2023,27:25.0,01.Morning
Flavours,1.6,Hell's Kitchen,09/05/2023,11:25.0,01.Morning
Flavours,1.6,Hell's Kitchen,16/05/2023,51:22.0,01.Morning
Flavours,1.6,Lower Manhattan,19/06/2023,52:42.0,03.Evening
Flavours,1.6,Hell's Kitchen,12/06/2023,49:53.0,02.Afternoon
Flavours,1.6,Lower Manhattan,10/06/2023,11:13.0,02.Afternoon
Flavours,1.6,Lower Manhattan,19/05/2023,05:29.0,03.Evening
Flavours,1.6,Hell's Kitchen,13/06/2023,45:26.0,04.Night
Flavours,1.6,Lower Manhattan,10/06/2023,33:33.0,01.Morning
Flavours,1.6,Hell's Kitchen,20/06/2023,03:25.0,01.Morning
Flavours,1.6,Lower Manhattan,27/06/2023,01:18.0,01.Morning
Flavours,1.6,Lower Manhattan,07/05/2023,43:54.0,01.Morning
Flavours,1.6,Astoria,20/06/2023,55:08.0,01.Morning
Flavours,1.6,Lower Manhattan,16/06/2023,59:04.0,02.Afternoon
Flavours,1.6,Astoria,12/05/2023,28:59.0,02.Afternoon
Flavours,1.6,Lower Manhattan,12/06/2023,04:51.0,01.Morning
Flavours,1.6,Astoria,12/05/2023,51:49.0,01.Morning
Flavours,1.6,Hell's Kitchen,14/06/2023,03:29.0,03.Evening
Flavours,1.6,Hell's Kitchen,12/05/2023,33:37.0,01.Morning
Flavours,1.6,Hell's Kitchen,15/06/2023,51:20.0,01.Morning
Flavours,1.6,Lower Manhattan,07/06/2023,46:26.0,01.Morning
Flavours,1.6,Hell's Kitchen,07/05/2023,06:14.0,01.Morning
Flavours,1.6,Hell's Kitchen,09/06/2023,08:48.0,01.Morning
Flavours,1.6,Hell's Kitchen,12/05/2023,01:03.0,02.Afternoon
Flavours,1.6,Lower Manhattan,12/05/2023,03:37.0,01.Morning
Flavours,1.6,Lower Manhattan,22/06/2023,08:23.0,02.Afternoon
Flavours,1.6,Lower Manhattan,14/06/2023,29:07.0,03.Evening
Flavours,1.6,Hell's Kitchen,09/06/2023,54:09.0,01.Morning
Flavours,1.6,Lower Manhattan,13/06/2023,38:47.0,01.Morning
Flavours,1.6,Hell's Kitchen,13/06/2023,44:27.0,01.Morning
Flavours,1.6,Lower Manhattan,15/06/2023,22:11.0,01.Morning
Flavours,1.6,Astoria,21/06/2023,32:13.0,01.Morning
Flavours,1.6,Lower Manhattan,26/06/2023,27:30.0,02.Afternoon
Flavours,1.6,Astoria,16/06/2023,32:27.0,01.Morning
Flavours,1.6,Hell's Kitchen,09/06/2023,46:15.0,01.Morning
Flavours,1.6,Hell's Kitchen,30/06/2023,36:55.0,01.Morning
Flavours,1.6,Lower Manhattan,14/06/2023,33:37.0,02.Afternoon
Flavours,1.6,Hell's Kitchen,30/05/2023,01:03.0,02.Afternoon
Flavours,1.6,Lower Manhattan,08/05/2023,10:50.0,01.Morning
Flavours,1.6,Hell's Kitchen,30/06/2023,17:19.0,01.Morning
Flavours,1.6,Lower Manhattan,11/06/2023,05:37.0,01.Morning
Flavours,1.6,Lower Manhattan,08/06/2023,03:26.0,01.Morning
Flavours,1.6,Hell's Kitchen,30/06/2023,37:57.0,01.Morning
Flavours,1.6,Lower Manhattan,24/06/2023,51:20.0,01.Morning
Flavours,1.6,Astoria,14/06/2023,40:29.0,01.Morning
Flavours,1.6,Hell's Kitchen,12/05/2023,28:10.0,03.Evening
Flavours,1.6,Lower Manhattan,21/05/2023,00:00.0,02.Afternoon
Flavours,1.6,Lower Manhattan,10/05/2023,39:40.0,02.Afternoon
Flavours,1.6,Astoria,17/06/2023,03:08.0,01.Morning
Flavours,1.6,Hell's Kitchen,18/06/2023,54:13.0,01.Morning
Flavours,1.6,Hell's Kitchen,13/05/2023,33:59.0,01.Morning
Flavours,1.6,Hell's Kitchen,11/06/2023,33:33.0,01.Morning
Flavours,1.6,Lower Manhattan,11/06/2023,06:41.0,02.Afternoon
Flavours,1.6,Lower Manhattan,11/06/2023,59:57.0,02.Afternoon
Flavours,1.6,Lower Manhattan,20/06/2023,36:41.0,01.Morning
Flavours,1.6,Astoria,16/05/2023,52:48.0,01.Morning
Flavours,1.6,Lower Manhattan,12/05/2023,04:28.0,03.Evening
Flavours,1.6,Lower Manhattan,30/06/2023,26:50.0,01.Morning
Flavours,1.6,Hell's Kitchen,12/05/2023,16:28.0,03.Evening
Flavours,1.6,Hell's Kitchen,30/06/2023,18:31.0,01.Morning
Flavours,1.6,Astoria,16/06/2023,35:23.0,03.Evening
Flavours,1.6,Lower Manhattan,20/06/2023,45:10.0,01.Morning
Flavours,1.6,Hell's Kitchen,21/05/2023,22:37.0,03.Evening
Flavours,1.6,Lower Manhattan,26/06/2023,34:48.0,01.Morning
Flavours,1.6,Lower Manhattan,17/06/2023,24:42.0,01.Morning
Flavours,1.6,Hell's Kitchen,10/05/2023,16:29.0,01.Morning
Flavours,1.6,Lower Manhattan,27/05/2023,17:22.0,01.Morning
Flavours,1.6,Lower Manhattan,22/05/2023,21:33.0,01.Morning
Flavours,1.6,Lower Manhattan,22/05/2023,12:15.0,01.Morning
Flavours,1.6,Lower Manhattan,21/06/2023,25:50.0,02.Afternoon
Flavours,1.6,Lower Manhattan,13/06/2023,43:53.0,03.Evening
Flavours,1.6,Lower Manhattan,18/05/2023,07:00.0,03.Evening
Flavours,1.6,Astoria,10/05/2023,36:54.0,01.Morning
Flavours,1.6,Hell's Kitchen,22/05/2023,42:28.0,01.Morning
Flavours,1.6,Lower Manhattan,13/05/2023,19:27.0,01.Morning
Flavours,1.6,Astoria,19/05/2023,11:51.0,01.Morning
Flavours,1.6,Hell's Kitchen,10/05/2023,28:24.0,01.Morning
Flavours,1.6,Hell's Kitchen,07/06/2023,58:06.0,02.Afternoon
Flavours,1.6,Lower Manhattan,30/05/2023,50:03.0,01.Morning
Flavours,1.6,Lower Manhattan,10/06/2023,38:29.0,01.Morning
Flavours,1.6,Lower Manhattan,17/06/2023,53:16.0,01.Morning
Flavours,1.6,Hell's Kitchen,13/06/2023,11:59.0,02.Afternoon
Flavours,1.6,Hell's Kitchen,17/06/2023,06:11.0,01.Morning
Flavours,1.6,Astoria,20/06/2023,47:27.0,03.Evening
Flavours,1.6,Hell's Kitchen,21/05/2023,34:28.0,02.Afternoon
Flavours,1.6,Lower Manhattan,18/05/2023,50:45.0,03.Evening
Flavours,1.6,Hell's Kitchen,21/05/2023,57:50.0,01.Morning
Flavours,1.6,Lower Manhattan,23/05/2023,36:26.0,01.Morning
Flavours,1.6,Lower Manhattan,18/05/2023,39:06.0,03.Evening
Flavours,1.6,Hell's Kitchen,16/05/2023,20:31.0,01.Morning
Flavours,1.6,Hell's Kitchen,14/06/2023,17:19.0,01.Morning
Flavours,1.6,Lower Manhattan,18/05/2023,37:23.0,02.Afternoon
Flavours,1.6,Lower Manhattan,16/06/2023,35:06.0,01.Morning
Flavours,1.6,Lower Manhattan,25/05/2023,29:31.0,03.Evening
Flavours,1.6,Hell's Kitchen,18/06/2023,25:39.0,01.Morning
Flavours,1.6,Astoria,10/05/2023,50:47.0,02.Afternoon
Flavours,1.6,Lower Manhattan,26/06/2023,11:57.0,02.Afternoon
Flavours,1.6,Lower Manhattan,26/05/2023,50:10.0,01.Morning
Flavours,1.6,Hell's Kitchen,20/06/2023,33:49.0,03.Evening
Flavours,1.6,Lower Manhattan,27/06/2023,17:12.0,01.Morning
Flavours,1.6,Lower Manhattan,07/06/2023,43:54.0,01.Morning
Flavours,1.6,Lower Manhattan,10/05/2023,45:08.0,02.Afternoon
Flavours,1.6,Lower Manhattan,17/06/2023,42:19.0,01.Morning
Flavours,1.6,Hell's Kitchen,21/05/2023,53:13.0,01.Morning
Flavours,1.6,Hell's Kitchen,19/05/2023,25:47.0,01.Morning
Flavours,1.6,Astoria,13/06/2023,34:38.0,03.Evening
Flavours,1.6,Hell's Kitchen,13/06/2023,16:48.0,03.Evening
Flavours,1.6,Hell's Kitchen,19/05/2023,18:18.0,01.Morning
Flavours,1.6,Lower Manhattan,21/05/2023,54:42.0,02.Afternoon
Flavours,1.6,Lower Manhattan,26/05/2023,03:42.0,01.Morning
Flavours,1.6,Lower Manhattan,26/05/2023,25:12.0,01.Morning
Flavours,1.6,Astoria,17/06/2023,32:47.0,01.Morning
Flavours,1.6,Astoria,17/05/2023,32:47.0,01.Morning
Flavours,1.6,Lower Manhattan,14/06/2023,43:04.0,01.Morning
Flavours,1.6,Astoria,13/06/2023,32:38.0,03.Evening
Flavours,1.6,Astoria,10/05/2023,38:05.0,01.Morning
Flavours,1.6,Astoria,13/06/2023,52:33.0,02.Afternoon
Flavours,1.6,Hell's Kitchen,27/05/2023,08:48.0,01.Morning
Flavours,1.6,Hell's Kitchen,20/05/2023,05:48.0,01.Morning
Flavours,1.6,Lower Manhattan,07/06/2023,27:50.0,01.Morning
Flavours,1.6,Hell's Kitchen,13/06/2023,01:37.0,03.Evening
Flavours,1.6,Lower Manhattan,13/06/2023,07:48.0,03.Evening
Flavours,1.6,Hell's Kitchen,18/05/2023,02:14.0,01.Morning
Flavours,1.6,Astoria,18/05/2023,19:53.0,01.Morning
Flavours,1.6,Lower Manhattan,26/05/2023,35:33.0,01.Morning
Flavours,1.6,Astoria,15/05/2023,11:54.0,01.Morning
Flavours,1.6,Lower Manhattan,07/05/2023,43:34.0,01.Morning
Flavours,1.6,Hell's Kitchen,10/05/2023,42:33.0,01.Morning
Flavours,1.6,Hell's Kitchen,13/06/2023,45:55.0,01.Morning
Flavours,1.6,Hell's Kitchen,08/06/2023,28:10.0,01.Morning
Flavours,1.6,Hell's Kitchen,09/05/2023,48:22.0,01.Morning
Flavours,1.6,Astoria,08/06/2023,49:03.0,01.Morning
Flavours,1.6,Hell's Kitchen,20/06/2023,54:54.0,01.Morning
Flavours,1.6,Lower Manhattan,17/06/2023,27:30.0,01.Morning
Flavours,1.6,Astoria,18/05/2023,32:50.0,01.Morning
Flavours,1.6,Lower Manhattan,13/06/2023,36:46.0,01.Morning
Flavours,1.6,Lower Manhattan,07/06/2023,53:47.0,01.Morning
Flavours,1.6,Lower Manhattan,07/06/2023,56:05.0,01.Morning
Flavours,1.6,Hell's Kitchen,08/06/2023,04:36.0,01.Morning
Flavours,1.6,Lower Manhattan,13/06/2023,25:30.0,01.Morning
Flavours,1.6,Hell's Kitchen,15/05/2023,26:02.0,01.Morning
Flavours,1.6,Lower Manhattan,22/05/2023,09:46.0,03.Evening
Flavours,1.6,Hell's Kitchen,09/05/2023,46:38.0,03.Evening
Flavours,1.6,Hell's Kitchen,07/06/2023,06:21.0,03.Evening
Flavours,1.6,Hell's Kitchen,07/05/2023,47:31.0,02.Afternoon
Flavours,1.6,Astoria,10/05/2023,41:07.0,03.Evening
Flavours,1.6,Hell's Kitchen,08/06/2023,51:26.0,01.Morning
Flavours,1.6,Hell's Kitchen,19/05/2023,54:42.0,03.Evening
Flavours,1.6,Hell's Kitchen,07/05/2023,13:27.0,01.Morning
Flavours,1.6,Lower Manhattan,20/05/2023,58:08.0,01.Morning
Flavours,1.6,Astoria,20/05/2023,01:28.0,01.Morning
Flavours,1.6,Lower Manhattan,27/05/2023,15:26.0,01.Morning
Flavours,1.6,Hell's Kitchen,14/05/2023,44:14.0,01.Morning
Flavours,1.6,Lower Manhattan,18/06/2023,05:10.0,01.Morning
Flavours,1.6,Lower Manhattan,20/06/2023,34:10.0,01.Morning
Flavours,1.6,Astoria,21/05/2023,06:34.0,01.Morning
Flavours,1.6,Hell's Kitchen,10/05/2023,00:48.0,01.Morning
Flavours,1.6,Hell's Kitchen,21/05/2023,58:43.0,01.Morning
Flavours,1.6,Hell's Kitchen,07/05/2023,03:00.0,01.Morning
Flavours,1.6,Hell's Kitchen,13/06/2023,48:13.0,04.Night
Flavours,1.6,Lower Manhattan,20/05/2023,54:26.0,01.Morning
Flavours,1.6,Lower Manhattan,18/06/2023,37:23.0,02.Afternoon
Flavours,1.6,Lower Manhattan,20/05/2023,56:42.0,01.Morning
Flavours,1.6,Lower Manhattan,18/06/2023,03:49.0,01.Morning
Flavours,1.6,Hell's Kitchen,07/06/2023,48:20.0,01.Morning
Flavours,1.6,Hell's Kitchen,13/06/2023,40:41.0,01.Morning
Flavours,1.6,Hell's Kitchen,13/06/2023,15:37.0,02.Afternoon
Flavours,1.6,Hell's Kitchen,27/05/2023,17:24.0,01.Morning
Flavours,1.6,Lower Manhattan,07/05/2023,35:35.0,01.Morning
Flavours,1.6,Astoria,11/05/2023,41:57.0,03.Evening
Flavours,1.6,Lower Manhattan,24/05/2023,23:05.0,03.Evening
Flavours,1.6,Lower Manhattan,12/05/2023,43:09.0,01.Morning
Flavours,1.6,Hell's Kitchen,18/06/2023,10:07.0,01.Morning
Flavours,1.6,Hell's Kitchen,19/05/2023,40:19.0,01.Morning
Flavours,1.6,Hell's Kitchen,14/06/2023,58:27.0,01.Morning
Flavours,1.6,Hell's Kitchen,24/05/2023,22:03.0,02.Afternoon
Flavours,1.6,Lower Manhattan,24/05/2023,32:40.0,02.Afternoon
Flavours,1.6,Lower Manhattan,22/06/2023,27:13.0,01.Morning
Flavours,1.6,Lower Manhattan,14/06/2023,40:03.0,01.Morning
Flavours,1.6,Hell's Kitchen,20/05/2023,30:13.0,03.Evening
Flavours,1.6,Lower Manhattan,23/05/2023,36:32.0,03.Evening
Flavours,1.6,Lower Manhattan,14/06/2023,11:59.0,01.Morning
Flavours,1.6,Hell's Kitchen,27/06/2023,32:25.0,02.Afternoon
Flavours,1.6,Hell's Kitchen,15/06/2023,49:15.0,01.Morning
Flavours,1.6,Lower Manhattan,24/05/2023,43:27.0,01.Morning
Flavours,1.6,Astoria,16/06/2023,57:17.0,02.Afternoon
Flavours,1.6,Astoria,15/06/2023,41:35.0,01.Morning
Flavours,1.6,Hell's Kitchen,10/06/2023,28:24.0,01.Morning
Flavours,1.6,Lower Manhattan,20/05/2023,23:35.0,03.Evening
Flavours,1.6,Astoria,11/05/2023,03:27.0,02.Afternoon
Flavours,1.6,Lower Manhattan,24/05/2023,36:23.0,02.Afternoon
Flavours,1.6,Lower Manhattan,24/06/2023,21:00.0,01.Morning
Flavours,1.6,Hell's Kitchen,17/06/2023,54:44.0,03.Evening
Flavours,1.6,Lower Manhattan,20/05/2023,16:15.0,02.Afternoon
Flavours,1.6,Lower Manhattan,24/05/2023,18:12.0,01.Morning
Flavours,1.6,Hell's Kitchen,11/05/2023,20:42.0,01.Morning
Flavours,1.6,Hell's Kitchen,20/05/2023,28:02.0,01.Morning
Flavours,1.6,Lower Manhattan,23/05/2023,48:37.0,01.Morning
Flavours,1.6,Lower Manhattan,23/05/2023,49:08.0,01.Morning
Flavours,1.6,Hell's Kitchen,24/06/2023,57:42.0,02.Afternoon
Flavours,1.6,Lower Manhattan,23/06/2023,42:07.0,01.Morning
Flavours,1.6,Hell's Kitchen,21/05/2023,25:32.0,03.Evening
Flavours,1.6,Lower Manhattan,21/05/2023,09:20.0,03.Evening
Flavours,1.6,Hell's Kitchen,20/05/2023,54:54.0,01.Morning
Flavours,1.6,Hell's Kitchen,16/06/2023,48:14.0,01.Morning
Flavours,1.6,Hell's Kitchen,21/05/2023,32:47.0,02.Afternoon
Flavours,1.6,Lower Manhattan,13/06/2023,58:41.0,01.Morning
Flavours,1.6,Lower Manhattan,23/05/2023,43:00.0,01.Morning
Flavours,1.6,Hell's Kitchen,16/06/2023,13:24.0,01.Morning
Flavours,1.6,Lower Manhattan,10/06/2023,11:31.0,01.Morning
Flavours,1.6,Hell's Kitchen,11/05/2023,10:32.0,01.Morning
Flavours,1.6,Astoria,12/05/2023,25:56.0,01.Morning
Flavours,1.6,Hell's Kitchen,16/06/2023,19:31.0,01.Morning
Flavours,1.6,Astoria,15/06/2023,32:36.0,01.Morning
Flavours,1.6,Lower Manhattan,20/05/2023,44:24.0,01.Morning
Flavours,1.6,Hell's Kitchen,13/05/2023,48:37.0,03.Evening
Flavours,1.6,Lower Manhattan,16/06/2023,45:55.0,01.Morning
Flavours,1.6,Hell's Kitchen,20/05/2023,01:34.0,02.Afternoon
Flavours,1.6,Astoria,14/06/2023,56:27.0,02.Afternoon
Flavours,1.6,Lower Manhattan,21/05/2023,53:33.0,01.Morning
Flavours,1.6,Astoria,21/05/2023,51:49.0,01.Morning
Flavours,1.6,Lower Manhattan,19/05/2023,39:29.0,01.Morning
Flavours,1.6,Lower Manhattan,16/06/2023,45:19.0,01.Morning
Flavours,1.6,Hell's Kitchen,07/06/2023,49:16.0,01.Morning
Flavours,1.6,Astoria,21/06/2023,06:34.0,01.Morning
Flavours,1.6,Lower Manhattan,21/06/2023,53:33.0,01.Morning
Flavours,1.6,Hell's Kitchen,16/06/2023,33:13.0,01.Morning
Flavours,1.6,Hell's Kitchen,13/05/2023,55:32.0,01.Morning
Flavours,1.6,Astoria,13/05/2023,32:38.0,03.Evening
Flavours,1.6,Hell's Kitchen,21/06/2023,09:22.0,01.Morning
Flavours,1.6,Lower Manhattan,21/05/2023,11:08.0,01.Morning
Flavours,1.6,Lower Manhattan,13/06/2023,17:24.0,02.Afternoon
Flavours,1.6,Hell's Kitchen,07/06/2023,36:46.0,01.Morning
Flavours,1.6,Lower Manhattan,13/06/2023,28:41.0,02.Afternoon
Flavours,1.6,Lower Manhattan,27/06/2023,27:06.0,01.Morning
Flavours,1.6,Astoria,21/06/2023,04:18.0,01.Morning
Flavours,1.6,Hell's Kitchen,10/05/2023,39:18.0,03.Evening
Flavours,1.6,Lower Manhattan,17/05/2023,15:30.0,03.Evening
Flavours,1.6,Hell's Kitchen,19/05/2023,57:08.0,02.Afternoon
Flavours,1.6,Hell's Kitchen,17/06/2023,16:48.0,02.Afternoon
Flavours,1.6,Astoria,19/05/2023,37:27.0,02.Afternoon
Flavours,1.6,Astoria,19/05/2023,44:31.0,01.Morning
Flavours,1.6,Astoria,14/05/2023,29:24.0,02.Afternoon
Flavours,1.6,Hell's Kitchen,21/05/2023,45:54.0,01.Morning
Flavours,1.6,Hell's Kitchen,14/06/2023,32:15.0,01.Morning
Flavours,1.6,Lower Manhattan,14/06/2023,30:05.0,01.Morning
Flavours,1.6,Lower Manhattan,13/05/2023,49:45.0,01.Morning
Flavours,1.6,Astoria,19/05/2023,32:36.0,01.Morning
Flavours,1.6,Lower Manhattan,10/05/2023,46:18.0,02.Afternoon
Flavours,1.6,Lower Manhattan,18/05/2023,29:25.0,02.Afternoon
Flavours,1.6,Hell's Kitchen,21/06/2023,32:47.0,02.Afternoon
Flavours,1.6,Lower Manhattan,24/05/2023,01:12.0,02.Afternoon
Flavours,1.6,Lower Manhattan,14/06/2023,57:36.0,01.Morning
Flavours,1.6,Hell's Kitchen,27/06/2023,31:44.0,04.Night
Flavours,1.6,Hell's Kitchen,14/06/2023,19:49.0,01.Morning
Flavours,1.6,Lower Manhattan,13/06/2023,11:24.0,01.Morning
Flavours,1.6,Hell's Kitchen,20/05/2023,01:10.0,01.Morning
Flavours,1.6,Hell's Kitchen,11/05/2023,33:33.0,01.Morning
Flavours,1.6,Lower Manhattan,18/06/2023,23:37.0,03.Evening
Flavours,1.6,Astoria,18/05/2023,47:59.0,01.Morning
Flavours,1.6,Lower Manhattan,18/05/2023,55:25.0,01.Morning
Flavours,1.6,Lower Manhattan,21/06/2023,09:20.0,03.Evening
Flavours,1.6,Hell's Kitchen,24/05/2023,42:51.0,01.Morning
Flavours,1.6,Astoria,21/06/2023,23:15.0,01.Morning
Flavours,1.6,Lower Manhattan,24/05/2023,50:35.0,03.Evening
Flavours,1.6,Hell's Kitchen,21/06/2023,18:35.0,01.Morning
Flavours,1.6,Lower Manhattan,21/06/2023,11:08.0,01.Morning
Flavours,1.6,Lower Manhattan,18/06/2023,07:35.0,01.Morning
Flavours,1.6,Hell's Kitchen,09/05/2023,29:08.0,03.Evening
Flavours,1.6,Astoria,11/05/2023,42:51.0,01.Morning
Flavours,1.6,Lower Manhattan,11/05/2023,40:56.0,01.Morning
Flavours,1.6,Astoria,21/05/2023,05:45.0,01.Morning
Flavours,1.6,Astoria,10/06/2023,49:09.0,01.Morning
Flavours,1.6,Lower Manhattan,07/06/2023,31:50.0,01.Morning
Flavours,1.6,Hell's Kitchen,09/06/2023,20:29.0,02.Afternoon
Flavours,1.6,Hell's Kitchen,11/05/2023,13:13.0,01.Morning
Flavours,1.6,Astoria,21/05/2023,32:13.0,01.Morning
Flavours,1.6,Lower Manhattan,07/05/2023,14:20.0,01.Morning
Flavours,1.6,Lower Manhattan,11/06/2023,41:09.0,03.Evening
Flavours,1.6,Lower Manhattan,26/06/2023,47:42.0,01.Morning
Flavours,1.6,Lower Manhattan,18/05/2023,44:21.0,01.Morning
Flavours,1.6,Astoria,19/06/2023,41:35.0,01.Morning
Flavours,1.6,Hell's Kitchen,30/06/2023,06:09.0,01.Morning
Flavours,1.6,Astoria,16/05/2023,37:05.0,01.Morning
